ID,text,lang
hasoc_en_5595,@davidfrum Gotta find SOME way to throw a wet blanket on the party huh?    #douchebag,eng
hasoc_en_5596,Is the Tory l/ship race a charade? They deserve to go extinct if this is their version of democracy. BJ not at debate - can’t he be bothered or his supporters fear his making a gaffe? We want a PM like this? An unelected buffoon. #BorisJohnsonShouldNotBePM @toryleadership_,eng
hasoc_en_5597,#CoverUp of the #Palestinian Identity of Robert Kennedy’s #Murderer    READ MORE:  https://t.co/uIOgMqDMEn https://t.co/bSvxYW5rlT,eng
hasoc_en_5598,@PaulJHenshaw @radi_georgi @DevonRexUK1 #Dickhead as an alternative... https://t.co/xAfY4gR28p,eng
hasoc_en_5599,Why is Dhoni wearing the glove such a big deal for ICC? #DhoniKeepsTheGlove,eng
hasoc_en_5600,I'm officially dead. #SixFlags #Sunburnt I lost my regular glasses so it's nighttime and I'm still wearing sunglasses. #Douchebag https://t.co/bF1iz2bdjc,eng
hasoc_en_5601,#fucktrump JoeU for president 2020 https://t.co/UiQj07wuCs,eng
hasoc_en_5602,@TGeffen @darwinwoodka @LucasRoman @ImagineWorldas1 @realDonaldTrump He has destroyed this country. We need him out. Dragged by his ugly orange roots and pissed on. #ImpeachTrump #FuckTrump,eng
hasoc_en_5603,#ShameOnICC     Can they refund tickets money ??   Not paid to visit rainy grounds of England,eng
hasoc_en_5604,@thedailybeast Didn’t he commit one to get elected. This is pathetic what this country is allowing this #douchebag to get away with!,eng
hasoc_en_5605,How the rest of the World Cup will be played 😂    #ShameOnICC #CWC19 https://t.co/cNO2fBhbtQ,eng
hasoc_en_5606,#MomataLost #DoctorsFightBack #ममताहारगइ now Mamata CM WB wants to meet injured Dr Paribaha Bannerjee. This means ultimately Mamata has lost. RT if you agree.  @theskindoctor13 @NagarJitendra @Kaalateetham @republic @sardanarohit @TajinderBagga @DrGPradhan,eng
hasoc_en_5607,"Is that it? Seriously? Is that your pitch? Is that your, 'mustn't be seen or heard', pitch?    #BorisJohnsonShouldNotBePM https://t.co/GRJxi54Tqq",eng
hasoc_en_5608,@realDonaldTrump I just threw up in my mouth a little bit. #Montana #ImpeachDonaldTrumpNOW #TrumpIsATraitor,eng
hasoc_en_5609,'Rain halts the cricket match but not the memes ☔️'   #CWC19  #ShameOnICC https://t.co/pMqMRCB4d8,eng
hasoc_en_5610,@ICCWCup2019 #INDPAKVSRAIN @ICC  @cricketworldcup   #CWC19   #ShameOnICC     ''This is not India vs Pakistan  This is IND-PAK VS RAIN,eng
hasoc_en_5611,".@TheRealOJ32 welcome to a twitter #murderer. In case anyone forgot, just over 25 years ago, OJ Simpson slaughtered two innocent people, one of whom was his ex-wife. While, after a circus of a trial, he was not found guilty, he was found to be responsible by a civil jury.",eng
hasoc_en_5612,Donald Trump Jr. to be interviewed by Senate panel behind closed doors Wednesday @CNNPolitics https://t.co/konr8J4IdO #muellerreport #fucktrump,eng
hasoc_en_5613,#ShameOnICC @ICC should be investigated for why they choose England as venue and at this time. Thai may turn to be a scam. Fans bought so expensive tickets 1 year ago and the arrangements to cover grounds is wrost than club cricket. @ICC  #ShameOnYou,eng
hasoc_en_5614,My Poppy is better than your insignia? #DhoniKeepsTheGlove,eng
hasoc_en_5615,"@realDonaldTrump Donald, foreign governments are not individuals, and you don't meet with them every day. Unless your meds need adjusting and you're hallucinating again. #TrumpStupid #TrumpisaTraitor #Trump #TrumpNPD",eng
hasoc_en_5616,@TMZ Little girl  @andycohen   crying because he couldn't be in a parade. Such a hypocrite bought a kid for a doll...  #douchebag,eng
hasoc_en_5617,"Nothing to say.😈😈    He is Pakistan Cabinet Minister!!!!!??  How?    Gandu the, gandu hain or gandu he rahega!!    #DhoniKeepsTheGlove   #DhoniKeSaathDesh https://t.co/J98ztY904m",eng
hasoc_en_5618,#ShameOnICC @ICC  I bet any of England matches wont be abandoned due to rain. All other countries should boycott this world cup @StarSportsIndia,eng
hasoc_en_5619,SAY NO #Beijing2022 #Olympics  #China #CCP #Genocide #StopChina #BoycottChina #StopGenocideChina  #Tibet #FreeTibet #SaveTibet #Uyghur #FreeUyghur #SaveUyghur  #EastTurkistan #FreedomForEastTurkistan #FreeMongolia #FreeSouthMongolia #ウイグル  https://t.co/Ii4z15Ig5R,eng
hasoc_en_5620,Interviewer- Why are you beating up the protesting doctors. They haven't done anything wrong.    Policeman-  #DoctorsFightBack https://t.co/LkZe5PncDb,eng
hasoc_en_5621,#ShameOnICC  #BCCI   should start own world cricket council.  #RIPICC,eng
hasoc_en_5622,@realDonaldTrump @foxandfriends @FoxNews #FawxNews delivering #FakeNews about a #FakePresident   #FuckTrump #NotOurPresident,eng
hasoc_en_5623,If you can watch ‘ when they see us’ and not shed a tear then you ain’t got a heart or soul. Absolutely Unbelievable what they Went through &amp,eng
hasoc_en_5624,Follow the blues ?or  Follow the weather ?  #ShameOnICC  #BCCI,eng
hasoc_en_5625,"I forgot #ignorant, #uneducated, #draftdodging, #whoring, #pussygrabber, #rapist, #moneylaundering, #familyseparating, #childkilling, #employedillegals, #taxevading,  #stupid as f#uck #famialchainimmigration #putinsucking #highheelwearing #illtuxfitting and #somuchmore",eng
hasoc_en_5626,Amen! Good riddance indeed....Sarah and the Devil walking side by side! @PressSec #TrumpLovesSatan #TrumpIsATraitor #ImpeachTrumpNow #SarahSandersResigns #TrumpIsAFraud #PressSec #SarahHuckabeeSanders https://t.co/lzsw8zBYe5,eng
hasoc_en_5627,#DhoniKeepsTheGlove #ICC  now where are the officials and where is #PCB no need to remove the gloves at any cost https://t.co/yjTSsK8KUD,eng
hasoc_en_5628,ICC doesn't care about the rain being the spoil sport because @ICC protected by rain insurance cover for #CWC19    Refund Process  -15 overs or less - 100% refund  -Between 15.1 to 29.5 overs - 50%  refund  -After 30.1 overs - No  refund    #ShameOnICC #INDvNZ     https://t.co/DJu4Y5Tq1s,eng
hasoc_en_5629,@realDonaldTrump YOU'RE the biggest scandal in the history of the United States of America.    #ImpeachTrumpNow  #UNFIT  #TraitorTrump  #HighCrimesAndMisdemeanors  #NoOneIsAboveTheLaw  #ObstructionOfJustice  #TrumpRussia  #Collusion  #TrumpsWorseThanNixon,eng
hasoc_en_5630,@amateuradam Why is it unqualified men in power always have an opinion on something they no nothing about &amp,eng
hasoc_en_5631,"@TeaPainUSA Great. Here's a quick update from Canada:  We hate 🎃 (but not pumpkin pie, pumpkin-spice latté, The Great Pumpkin, or gourds in general",eng
hasoc_en_5632,@GovPritzker You are an evil man. #murderer,eng
hasoc_en_5633,So.... when it happens to @realDonaldTrump its a disgracefull spy-affair. But when it happens to his oponents is oppo-research.... riiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiight.  https://t.co/aI8f02DONy    #ImpeachTrump #MAGA #ImpeachTheMFTraitor #FUCKTRUMP,eng
hasoc_en_5634,.@realDonaldTrump @GOP     We on the Jedi Council agree...😎    #TrumpIsATraitor     #HeWillDieInPrison... if he’s lucky     https://t.co/C77Eudot8O,eng
hasoc_en_5635,"Hmm, Matt Hancock is backing Boris Johnson as the next Prime Minister. Looks like he's taking the 'If you can't beat them, join them' mantra rather seriously. #C4debate #conservativeleadership #BorisJohnsonShouldNotBePM",eng
hasoc_en_5636,"@realDonaldTrump @MarshaBlackburn #TrumpMustResign #TrumpisaTRAITOR U CAN LIE ALL YOU WANT, but there is no escaping justice. You are only delaying the inevitable. We the people will prosecute you,  convict you, &amp",eng
hasoc_en_5637,@CityNews @Twitter I think he's done quite enough already #Murderer #OJSimpson,eng
hasoc_en_5638,@Slate My dad used to sail on tankers like that one as a Bosun.    He said they had to be careful not to cause a spark when they worked on deck.  All of you warmongering at the expense of people who are just trying to do their job.    #FuckTrump #FuckPomp,eng
hasoc_en_5639,@MichaelVaughan Why you are not opening your wide mouth? #ShameOnICC #ShameonEngland,eng
hasoc_en_5640,#ShameOnICC  1. ICC on Dhoni's gloves                    Vs  2.ICC planning the World Cup @ICC @cricketworldcup https://t.co/fTC2GP6uJs,eng
hasoc_en_5641,Getting even like a knife to the neck #Murderer https://t.co/ZpitifNWo5,eng
hasoc_en_5642,@realDonaldTrump Your fear is showing again. You tweet like the mad man you are when either things are not going your way or big info is going to come out soon. #DerangedDonald #TrumpIsATraitor,eng
hasoc_en_5643,He won't leave = LOCK HIM UP! LOCK HIM UP! LOCK HIM UP!  LOCK HIM UP! LOCK HIM UP! LOCK HIM UP!  LOCK HIM UP! LOCK HIM UP! LOCK HIM UP!  LOCK HIM UP! LOCK HIM UP!  #DumpTrump #DumpTrump2020 #TrumpIsATraitor #TrumpIsACriminal #TrumpInJail2020 https://t.co/NjUz2bhAzy,eng
hasoc_en_5644,"#DoctorsFightBack | 'We are doctors, we are not CPM, we are not BJP, we are not outsiders, we are doctors!,' say protesting doctors at NRS Hospital in Kolkata refuting West Bengal CM Mamata Banerjee, even as doctors from across India stand with them https://t.co/LGCyJUEBn5 https://t.co/C0dRZfqxto",eng
hasoc_en_5645,"If all remaining get washed :   NZ - 12  Ind - 11  Eng - 10  Aus - 10  WI - 9  SL - 9  Pak - 9  Bang - 8   SA - 6  Afg - 6    Semi Final  Aus vs NZ  (If rain continues), NZ  Eng vs Ind  (If rain continues), Ind    Final  Ind vs NZ  (If rain continues),  India-NZ will win jointly 🤣🤣. #ShameOnICC",eng
hasoc_en_5646,@TheRealOJ32 @KrisJenner This isn’t the OJ hour...STFU and STF down...#MURDERER https://t.co/mmepbwlSkV,eng
hasoc_en_5647,John Dean: I'm honored to be on Trump's enemies list #Resist #ResistTrump #FuckTrump https://t.co/1Ksf7ptDF6,eng
hasoc_en_5648,@The_OJSimpson32 The only shit I hear is what comes out of your mouth #murderer,eng
hasoc_en_5649,4 people I follow have followed OJ Simpson. You know who you are. #Murderer https://t.co/jG9neulzqa,eng
hasoc_en_5650,#HappyJohnMcCainDay isn't it fitting that she steps away on a lie the same as she stepped in on a lie? #TrumpIsATraitor #SarahSandersResigns #TrumpIsUnhinged and is betraying America! #TrumpsAnInternationalDisgrace https://t.co/THvROg2NCw,eng
hasoc_en_5651,England won the toss and decided to swim first. 😑  #icc #ShameOnICC #WorldCup2019,eng
hasoc_en_5652,"Cross-posting from a friends FB post:  'Please supply the names and addresses of two referees whom we may approach, ideally one from your school or college and one from a former employer:' #BorisJohnsonShouldNotBePM https://t.co/VPE5yrkMkf",eng
hasoc_en_5653,.@RealDonaldtRUMP is an admitted criminal who sees nothing wrong with foreign interference in our elections. That's O.K. if you are a Republican and winning at all costs is what's important To Hell with Democracy. @GOP #maga #WednesdayWisdom #FuckTrump #Kentucky https://t.co/eDmno0YmKn,eng
hasoc_en_5654,What a shit show. #Alabama how can you be okay with this? No #abortion exclusion for rape victims but support for #rapist's parental rights? #Boycott #StayOutOfOurBodies #NoFilmingInALhttps://apple.news/ASjeYV8UCSeC1m0ymDR9vtg https://t.co/lyF4AuG4ND,eng
hasoc_en_5655,Yesterday England got 2 points bcz of Rain Lost..  @ICC  @BCCI  @cricketworldcup  #ShameOnICC,eng
hasoc_en_5656,@ICC   You need to focus on the Lower Level of Umpiring in World Cup instead of Dhoni's glove.  #DhoniKeepsTheGlove,eng
hasoc_en_5657,"Hey @realDonaldTrump  Your economy is tanking!   Your economy is collapsing   Happy Fathers Day, failed businessmen   #ImpeachTrumpNow  #TrumpIsATraitor  #TrumpIsADisgrace  https://t.co/f1wfp94N23",eng
hasoc_en_5658,Trump accidentally reveals part of his alleged secret deal #Resist #ResistTrump #FuckTrump https://t.co/bSwxHqXzqi,eng
hasoc_en_5659,Bad habits.Heart &amp,eng
hasoc_en_5660,Some of the most brightest minds walk in the yard of #Harvard! It’s is the responsibility of the University to provide a safe environment for those minds to thrive and be leaders. The world don’t need #rapist and those who support rapist as leaders! Our leaders set the path!,eng
hasoc_en_5661,#Alabama I think depending on a Criminals Past and be definitely on cases of Repeat Offenders #MentalHealth #sexoffenders #rapist. Keep getting out of prison repeatedly for doing same offense #EnoughIsEnough when is #NoANo https://t.co/UpSRTJTZCU,eng
hasoc_en_5662,Now i am worried for my life not patients if this mentality of people continues doctor will not take risks to save the patient even he will not touch the patient because of fear of getting punch and freehaemorrhage 'and injustice #DoctorsFightBack,eng
hasoc_en_5663,What to do about a #disloyal #president and a party that supports him    #TrumpIsATraitor   #ComplicitGOP https://t.co/xwJTXrmejN,eng
hasoc_en_5664,First learn to type without errors then give gyan @msdhoni doesn't need certificate from anyone on his patriotism #DhoniKeepsTheGlove https://t.co/UeiL1gr4xx,eng
hasoc_en_5665,"@annshawww @Arya_Here @AlexMampilly @ashishvijayver1 @JagratiGupta3 @Swamy39 @msdhoni No shock! They could have offered Namaz in locker room or anywhr else, why Cricket ground? Obviously that puts restriction on others (u wont agree). If religion is priva",eng
hasoc_en_5666,@enochcafe @thetimes but don’t get deluded like idiots aka #borisjohnson who can only come up with some waffle about the empire and zero based on reality to stop #china in its tracks. #justsayno #boycottchina #hongkongstrong,eng
hasoc_en_5667,Why are they covers for the entire field. Cant you spend some money now and make sure the whole ground is covered. And be flexible with the timings. #ShameOnICC,eng
hasoc_en_5668,@SenRickScott And you trust #DopeyDonald.  #FuckTrump  #RickScottsAnAlien  #FakeMelania  #CreepyPence,eng
hasoc_en_5669,TUBMANS #FuckTrump https://t.co/nsLwJYj9q4,eng
hasoc_en_5670,@TheRealOJ32 Go away #murderer,eng
hasoc_en_5671,"#Judge orders #child #rapist to pay his #victim, 13, just 20 in compensation - Jun 16 @ 12:49 AM ET https://t.co/BImlcWoPFq",eng
hasoc_en_5672,Far-Right Cell Planned Attack On Jewish Event In Paris #Resist #ResistTrump #FuckTrump https://t.co/JJ3CDrHBCH,eng
hasoc_en_5673,#ShameOnICC  Prize ceremony time of @ICCWCup2019   It's look Amazing https://t.co/F5n4hHVXqk,eng
hasoc_en_5674,@adamboultonSKY @Anna_Soubry @Jeremy_Hunt @RoryStewartUK @BorisJohnson #borisjohnson uses hiding as a tactic. Did it after referendum too....  It's pathetic. What a wimp!!!! #BorisJohnsonShouldNotBePM,eng
hasoc_en_5675,A white coat has no color   Dont divide doctors into political party #StopViolenceAgainstDoctors   #DoctorsFightBack https://t.co/EU3xYjufDb,eng
hasoc_en_5676,@goodoldcatchy This is all accurately perfectly written —But calling him a pervert isn’t exactly good enough.  He’s a #Racist #PussyGrabbing #Misogynistic #Pedophile #Rapist      @POTUS,eng
hasoc_en_5677,"Notice how he still uses the same words and phrases today when he's clueless, lying and grifting? 😏🤔#TrumpIsAMoron #TrumpIsATraitor #TrumpResign https://t.co/aEviyG2FAL",eng
hasoc_en_5678,Wow! Just wow! #TrumpIsATraitor https://t.co/bH5gSvapYx,eng
hasoc_en_5679,@PMOIndia @AmitShah @drharshvardhan Urgent request. Please pass ordinance for punishing violence against doctors. Immediately #DoctorsFightBack #doctors_against_assualt #doctorsstrike,eng
hasoc_en_5680,"#WIvENG this is the best way that #ICCWorldCup2019 would've gone after washouts,  #ShameOnICC to have organised such a bizzare @cricketworldcup   No words can describe how terrible this has been on the part of #cricketfans   Only money &amp",eng
hasoc_en_5681,@ericswalwell No. Its called a registry if you do that and is remniscent of Hitler and Nazi tactics to disarm citizens. It won’t ever happen here. #Douchebag,eng
hasoc_en_5682,#FuckTrump #LoserTrump such an idiot. Let’s see how @GOP @GOPChairwoman spin his idiocy THIS TIME. https://t.co/6j45qIVzje,eng
hasoc_en_5683,@thehill More ripping families apart for political reasons. This is outrageous #ImpeachmentInquiryNow #ImpeachDonaldTrumpNOW #TrumpIsATraitor,eng
