text,lang,id,political,racial/ethnic,religious,gender/sexual,vilification,dehumanization,extreme_language,lack_of_empathy,stereotype,invalidation,other,polarization
@socialitet5 Actualidad o acoso y provocacin como vulgares pandilleros? A que familia vais a acosar maana carroeros de mierda? #Socialite68,spa,23992,0,0,0,0,0,0,0,0,0,0,0,0
Cuando voy a un traslado llevo la gabacha arrugada y la pijama cloreada y rota de un lado...,spa,24620,0,0,0,0,0,0,0,0,0,0,0,0
@ablacas15 @YuNoe_bg Pues comemela,spa,23956,0,0,0,0,0,0,0,0,0,0,0,0
me compr un libro de alemn en la que pueda me las tomo como buen sudaka aspiracional,spa,20674,0,0,0,0,0,0,0,0,0,0,0,0
I've just posted on my Blog about: As fueron los primeros minutos de los 600 subsaharianos en Ceuta tras el salto de la valla https://t.co/C6q7YbGhLB Check it out. https://t.co/d0Eo8KvtLS,spa,22190,0,0,0,0,0,0,0,0,0,0,0,0
ayer fui a un 18 de disfraces y el que mas guita tiene del grupo se disfrazo de jeque arabe,spa,22724,0,0,0,0,0,0,0,0,0,0,0,0
Esta mujer es una perra de mierda yo le saco la cucha a ella la maraca culia https://t.co/QPdiKGAJcE,spa,24301,0,0,0,1,1,0,0,0,0,0,0,1
Amnista para indocumentados en Estados Unidos #DerechosHumanos  https://t.co/usDEh0hOPk https://t.co/1HgWDPGXA9,spa,23253,0,0,0,0,0,0,0,0,0,0,0,0
@MaestroChuli A mi ponme la polla en la cara y ya veremos quien no ve nada.,spa,22349,0,0,0,0,0,0,0,0,0,0,0,0
@CalvoAguss @ccasttellino Quedate callada hija de puta roba novios que son la pucha jajajananaba,spa,24873,0,0,0,0,0,0,0,0,0,0,0,0
... de que sirve perseguir la propaganda islamista radical para luego introducir el islam en las escuelas?? O lo de Castellon pretende ser un ensayo de la creacin de Islam-jugend en occidente??,spa,20555,0,0,1,0,0,0,1,0,0,0,0,1
Que harian los hombres sin las mujeres? Pues domesticar otro animal y esta vez no ensearle a hablar.,spa,24935,0,0,0,0,0,1,0,0,0,0,1,1
So que era sobrino de Uribe y que saba dnde estaban todos los papeles que lo inculpaban y buscaba la forma de robrmelos sin que me pillara.,spa,20460,0,0,0,0,0,0,0,0,0,0,0,0
SIIIIII POR FIN EXPULSARON A ESA GERA!!! No la tragaba desde el primer da hahahaha #LaAcademia,spa,22117,0,0,0,0,0,0,1,0,0,0,1,1
@PaulaOrtizz Callate que si saliste sobria maldita perra,spa,21127,0,0,0,0,1,0,0,0,0,1,1,1
@Esteban12297663 Gracias.  Pues comemela.,spa,21748,0,0,0,0,0,0,0,0,0,0,0,0
#ZP2: ms igualdad de gnero y genera!!  Menos #VALLE y ms #VALLA.  #EleccionesYA #elvallenosetoca #Ceuta https://t.co/AOBBztrIA2,spa,23704,0,0,0,0,0,0,1,0,0,0,1,1
Migracin dominicana cobra 5mil pesos a indocumentados para no deportarlos #Latinoamrica #RepblicaDominicana #Deportacin #Indocumentados https://t.co/0pa5yG7PE4 https://t.co/Do4foMUokE,spa,22463,0,0,0,0,0,0,0,0,0,0,0,0
FTBOL CHILENO FECHA 18 #UnionLaCalera 1-1 #Palestino  #Benitez 19' marco para los 'Arabes' que quedan novenos con 21 unidades. #Nuez 72' anot para #LaCalera que desaprovech la https://t.co/2YfXUja9DM,spa,23219,0,0,0,0,0,0,0,0,0,0,0,0
Vaya joyota el gabacho https://t.co/XD4zH1nwfI,spa,20651,0,0,0,0,0,0,0,0,0,0,0,0
Menos mal que no habia twitter en la edicion de Virgina porque eso si que era acoso y derribo. Y no las tonterias de este ao. #OTDirecto13D,spa,23217,0,0,0,0,0,0,0,0,0,0,0,0
Maestros de la manipulacin y borregos que lo difunden. Miedo racista al inmigrante pobre!!! Preguntale al turista americano quien le ha colado el miedo. https://t.co/dFp0CSFEfU,spa,24861,0,0,0,0,0,0,1,0,0,0,1,1
me he despertado con muchsimas ganas de: pedirme un happy meal y de pegarle a alguien en la cara o en la polla,spa,20648,0,0,0,0,0,0,0,0,0,0,0,0
Que guarra tienes que ser en el catre  Cuando quiero con quien quiero https://t.co/nBUSE7ejJb,spa,23184,0,0,0,0,0,0,0,0,0,0,0,0
A esta guarra le gusta ensear el coo: #morenas #porn #sexooral https://t.co/3hZlUMKkcv,spa,22212,0,0,0,0,0,0,0,0,0,0,0,0
@inspirationjin Callate perra si no lo quieres apoyar no lo apoyes y ya Ahorrate tus comentarios,spa,22158,0,0,0,0,1,0,0,0,0,1,1,1
@martinezlleixa @1daniel197 Callate hijo de perra,spa,22586,0,0,0,0,1,0,0,0,0,1,1,1
Puto sudaca de mierda   https://t.co/FwFRovNuHk,spa,24088,0,0,0,0,0,0,0,0,0,0,0,0
Jajajaja! Qu tos cachondos los albailes: https://t.co/bbRkSBowj7 Cmo bromean.,spa,21271,0,0,0,0,0,0,0,0,0,0,0,0
creo que soy trans... transpirado por el calor la puta madre fro volv perdn por no valorarte como te mereces,spa,23378,0,0,0,1,0,0,0,0,0,0,0,1
@LaliMancuello Pero no fue lo q quiso decir. Adems dijo q tiene amigas q sufren acoso y q ella les dice q habln q no se qued callada.,spa,23792,0,0,0,0,0,0,0,0,0,0,0,0
@alwayshateme_ @johan_taps cual ping si tu eres sudaca ademas entiende ptm HITS PUTOS NORMALES NO HITS QUE VAN CON COMBOOO,spa,22799,0,0,0,0,0,0,0,0,0,0,0,0
Russell Simmons recibe nueve denuncias ms por violacin y acoso sexual https://t.co/41y1DLKAYI,spa,24577,0,0,0,0,0,0,0,0,0,0,0,0
Y t eres una maldita escoria con una repugnante inclinacin por los hombres.. Seres como t me producen nuseas! https://t.co/TaHDcpZdnm,spa,21255,0,0,0,0,0,0,0,0,0,0,0,0
Padres indocumentados realizan huelga de hambre para exigir liberacin https://t.co/sfPzvaYx8a https://t.co/RccVjP5dv6,spa,23934,0,0,0,0,0,0,0,0,0,0,0,0
Todas las veces que oigo a un inmigrante hablar de su pas de acogida solo escucho palabras de agradecimiento. Despreciar el lugar que te lo ha dado todo solo est bien visto en Catalua.,spa,24819,0,0,0,0,0,0,0,0,0,0,0,0
@sextaNoticias 52% de Catalanes quieren que te calles la puta boca,spa,23191,0,0,0,0,0,0,0,0,0,0,0,0
Ser inmigrante en la era Trump: la experiencia de una docente argentina https://t.co/3piDP6qk9b va @LANACION,spa,21789,1,0,0,0,0,0,0,0,0,0,0,1
@FacuPonce05 cllate y deja d decir puta,spa,21051,0,0,0,0,0,0,0,0,0,0,0,0
@JoseAMeadeK Si tu eres lo mejor puta madre q sera la peor,spa,21681,0,0,0,0,0,0,0,0,0,0,0,0
Negratas con 6 patas https://t.co/iLc3uQeA61,spa,22677,0,0,0,0,0,0,0,0,0,0,0,0
Hermano el que el que dice puta a una mujer ofende al hombre tambin porque si las mujeres son putas todos nosotros somos cabrones y aparte como le diramos a la mujer que nos pario madre puta o puta madre https://t.co/TPzI2p4sv7,spa,24417,0,0,0,1,0,0,0,0,0,0,0,1
@cvaloor T ni tu puta coalicin me van a ensear de izquierdas... fracasados!,spa,22827,0,0,0,0,0,0,0,0,0,0,0,0
Este es un buen tema llamado Arabe https://t.co/Te9zAW53YP,spa,21511,0,0,0,0,0,0,0,0,0,0,0,0
@joancach @DaleFiera @mauroboselli Toito otra vez tu??? Ya cllate y disfuta el triunfo de nuestro equipo ta perra puta madre!!!,spa,24984,0,0,0,0,1,0,1,0,0,0,1,1
Es que tu eres biennn puta pero putea pa ya pal carajo,spa,23593,0,0,0,0,0,0,0,0,0,0,0,0
@andygallego1 tu eres d siempre zorra,spa,23473,0,0,0,0,1,0,0,0,0,0,1,1
SOS tremenda puta no lo mereces un hombre bueno. puta barata como todas tus amigas gatos de cuarta @yas__mendeguia @_ymartu @labandadeyas1 https://t.co/SscswKRgAh,spa,23627,0,0,0,1,0,0,0,0,0,0,0,1
Es que no sois conscientes algunos de lo mal que lo pasan los perros por culpa de los petardos de la polla,spa,20933,0,0,0,0,0,0,0,0,0,0,0,0
Un to me ha tirado ficha por la foto con la olla en la puta cabeza en Instagram de verdad ya es que no puedo ensear ni mi olla roosa,spa,21364,0,0,0,0,0,0,0,0,0,0,0,0
Viste esto? Entrate cules son los nuevos dictmenes: https://t.co/Qb3tYp2saQ,spa,21538,0,0,0,0,0,0,0,0,0,0,0,0
@FabSopee la perra y pega cuernos del grupo @JeonYumii la callada pero peligrosa @NakamotoNanii le vale verga y rompe corazones https://t.co/KcNU6wPoVu,spa,21015,0,0,0,0,1,0,0,0,0,0,1,1
@marisinha11 @Cris_noticias Callate hijo/a de puta. Vos no trabajaras. Basura. Vemos los negros de mierda delincuentes que son. Que asco dan basuras kks y zurdos. El Estado somos los que no bancamos a la bitcj falsa abogada. Somos los que pagamos impuesto,spa,23199,0,0,0,0,1,0,0,0,0,1,1,1
@valerynimala @ESPNmx @futpicante @Chivas Callate puta,spa,20245,0,0,0,0,0,0,0,0,0,1,1,1
Miki nadal callate la puta ducha de los cojones del papa,spa,22279,0,0,0,0,0,0,0,0,0,1,1,1
Amo el gabacho .,spa,22231,0,0,0,0,0,0,0,0,0,0,0,0
Por que las mujeres van de a 2 al bao? por mientras una caga la otra le aprieta la cabeza para que salga toda la mierda.,spa,21204,0,0,0,0,0,0,0,0,0,0,0,0
Nada ms rico que Zacahuilt de la gera y una coca,spa,20770,0,0,0,0,0,0,0,0,0,0,0,0
PERO CALLATE PUTA @Mausagus te amo,spa,22046,0,0,0,0,0,0,0,0,0,1,1,1
Hay una gran cantidad que no  son refugiados los cuales entran con otros intereses. https://t.co/zYNIUJGOZy,spa,22324,0,0,0,0,0,0,0,0,0,0,0,0
Siria crea un comit gubernamental para el retorno de los refugiados https://t.co/U1xz7jrwDq,spa,22825,0,0,0,0,0,0,0,0,0,0,0,0
@Antweetmoral t cllate hija de perra https://t.co/rHAD9hosVI,spa,20989,0,0,0,0,1,0,0,0,0,0,1,1
Datos de @MigracionCol muestran que los departamentos del Norte de Santander y La Guajira son quienes ms reciben migrantes venezolanos. Ellos son vulnerables a la violencia y reclutamiento de grupos armados ilegales. Detalles en informe de @WOLA_org https://t.co/Hs8qDywb3s #OVCS,spa,21740,0,0,0,0,0,0,0,0,0,0,0,0
@_Martinowo_ Cllate tonto pasemos un buen ao que seguro que nos va de puta madre hazte caso,spa,20606,0,0,0,0,0,0,0,0,0,0,0,0
Ms de putos moros  https://t.co/7csHuuOvzP,spa,20637,0,0,0,0,0,0,0,0,0,0,0,0
Mi novia es la mujer ms hermosa que he visto en mi perra vida.,spa,24219,0,0,0,1,1,0,0,0,0,0,0,1
@ISexrol Seguro que esa chica es la ms puta de tu serie.,spa,21503,0,0,0,0,0,0,0,0,0,0,0,0
@Tomichillado @agusbertin_ Sos un hijo de puta pero te mereces q te de un sanguche de milanesa,spa,24405,0,0,0,0,0,0,0,0,0,0,0,0
No volver a responder a la palabra Gabacha. As que ah se queda. Con uno tuvo suficiente.,spa,20558,0,0,0,0,0,0,0,0,0,0,0,0
CLLATE ASQUEROSA PUTA DE MIERDA ZORRA https://t.co/VY4kIfLFNe,spa,21881,0,0,0,0,1,0,0,0,0,0,1,1
@lulitasanchez_ Cllate zorra envidiosa,spa,24767,0,0,0,0,1,0,0,0,0,0,1,1
@YXXVXGV Cllate perra ascerosa,spa,21963,0,0,0,0,1,0,0,0,0,0,1,1
Perro que perra y cobarde que eres pedacito de mierda es lo que tu eres VI O LA DOR.,spa,22698,0,0,0,0,1,0,0,0,0,0,1,1
@patty_diablito @CrisAsmr @patty_dragona @Makiman131 callate tu . patty es una puta y siemrpe lo sera,spa,23763,0,0,0,0,0,0,0,0,0,1,1,1
Se llenarn las naves espaciales  de Venezolanos  Q Gracias a @NicolasMaduro ya han aprendido a sobrevivir solo comiendo mierd@ cubana  La @NASA puede ayudar a los millones de inmigrantes Q ya huyen de el pais  porque no hay mierd@ pa Tanta gente !.! https://t.co/kaC9JVE2Wx,spa,23694,0,0,0,0,0,0,0,0,0,0,0,0
hasta la polla de inventarse palabras y tendencias de cosas que existen desde a saber cuanto tiempo y se llama COMER SANO Y OMNIVORO AAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA https://t.co/v9W3gYHb0E,spa,20425,0,0,0,0,0,0,0,0,0,0,0,0
el tema Arabe me hace mover el orto solo,spa,22989,0,0,0,0,0,0,0,0,0,0,0,0
@jubarrientoss Cllate puta que vos sos cmplice,spa,24291,0,0,0,0,0,0,0,0,0,0,0,0
hostia puta. Un beso y feliz navidad,spa,20859,0,0,0,0,0,0,0,0,0,0,0,0
@AgostinaArand10 @Makiman131 Agostina Aranda cllate puta lo de makiman es peor,spa,23369,0,0,0,0,0,0,0,0,0,0,0,0
Hoy me encontr a una persona que es de origen mexicano que no habla espaol (hasta aqu todo bien) pero QUE NO HAYA NACIDO AQU? QUE SE HAYA VENIDO DE MOJADO DESDE MEXICO Y SEA INDOCUMENTADO Y NO HABL ESPAOL? NO ME JODAS MALDITO QUE TIENE CARA DE VENDER TAMALES EN PUEBLA,spa,22581,0,0,0,0,0,0,0,0,0,0,0,0
Radio Habana Cuba | Restituye Espaa salud gratuita a inmigrantes indocumentados: https://t.co/OsqUUNnVTE,spa,23539,0,0,0,0,0,0,0,0,0,0,0,0
@JordiWild Que te calles ya pesao... ACEPTALO DE UNA PUTA VEZ Y dejalo ya en el pasado pide disculpas y ya conbio,spa,20159,0,0,0,0,0,0,0,0,0,0,0,0
Un sirio-libans narco-terrorista y un cretino colombiano indocumentado ttere de Cuba... Este par de malditas piltrafas gobiernan en Venezuela... https://t.co/KMU1rscH5C,spa,22622,0,0,0,0,0,0,1,0,0,0,1,1
El biribiri de las estupidas adolescentes manipuladas por la #femimoda aburre a la sociedad y enoja a los abusadores. #feminazis,spa,23888,0,0,0,0,0,0,0,0,0,0,0,0
Cuando el coreano se pone caliente pero tu eres una perra fria mas fria que rusia gil culiao nomas https://t.co/qFF6eunZLt,spa,21209,0,0,0,0,1,0,0,0,0,0,1,1
@Night_D_S Callate la boca pendeja de 14 aos con delirios de madurez y la puta que te pario,spa,20499,0,0,0,0,0,0,0,0,0,1,1,1
@Brigitte_Grey Perra /\ te ensear lo que es el nuevo orden mundial,spa,23086,0,0,0,0,1,0,0,0,0,0,1,1
@Juanmaherrera27 @YouTube a saber que hijo de puta te la ensearia,spa,20543,0,0,0,0,0,0,0,0,0,0,0,0
Puta madre mi novia es una belleza,spa,23687,0,0,0,0,0,0,0,0,0,0,0,0
Nacho pedazo de negro indocumentado,spa,23162,0,1,0,0,0,0,0,0,0,0,0,1
Con un paro estructural de 15% no hay trabajo para NINGN inmigrante ms y sobran muchos de los presentes. Los africanos que traen en patera o trabajan ilegalmente o hunden los salarios o viven de nuestros impuestos. Son un lastre. https://t.co/4wOXmZud9T,spa,21923,0,0,0,0,0,0,0,0,0,0,0,0
@passion_vigna Igual lei que le decian perra a laurita ipocrita que no se merecia el bailando cornuda muchas cosas feas y lei cosas de las fans de lau tambien es horrible,spa,20798,0,0,0,0,1,0,0,0,0,0,1,1
La coalicin rabe niega haber atacado Al Hudeida y asegura que el ataque contra un mercado y un hospital que dej ayer ms de 50 muertos fue perpetrado por los rebeldes hutes con proyectiles de mortero. #Yemen,spa,20930,0,0,0,0,0,0,0,0,0,0,0,0
Cepeda eres la puta viuda negra. Y llegars a la final quitndole el puesto otro que se lo merezca ms. #hedicho #OTGala7,spa,23711,0,0,0,0,0,0,0,0,0,0,0,0
la familia de mi novia es lo mejor qu hay la puta madre,spa,23576,0,0,0,0,0,0,0,0,0,0,0,0
@abdalabucaram Hijo de puta...! 'Espero q me leas' tu eres el q tiene q estar preso rata maldita pronto t llegara la hora..! Espero y te quedes a afrontar tus actos como 'hombresito' si es q lo eres y no sales huyendo hdp..!,spa,22205,0,0,0,0,0,1,0,0,0,0,1,1
@PakoAyestaran LRGATE GACHUPIN DE MIERDA,spa,22901,0,0,0,0,0,0,0,0,0,0,0,0
@gekike Cllate! Zorra insensible.,spa,24585,0,0,0,0,1,0,0,0,0,0,1,1
Hoy a eso de las 21:00 hrs tendremos crossover con el tata Seba de Sudaca Gamer en donde estaremos conversando y aclarando varios puntos sobre uno de los considerados peores juegos dentro de la franquicia Castlevania. Akumajo Dracula Mokushiroku.,spa,23345,0,0,0,0,0,0,0,0,0,0,0,0
@Asensifc Pasa buenas fiestas con tu familia tu que puedes. #EseEsElMensaje y callate la puta boca. #nimurcianasnihostias. Y las hostias q te deberian dar a ti por puto bocaza.,spa,21265,0,0,0,0,0,0,0,0,0,1,1,1
El banquero alemn de la Operacin Flight Money hizo gestiones para unos comerciantes rabes de Margarita | Por @Ewalds6 https://t.co/rx4mQtltOy https://t.co/HyJjC1qpSW,spa,24856,0,0,0,0,0,0,0,0,0,0,0,0
@g23_o Cllate perra de Twitter,spa,23795,0,0,0,0,1,0,0,0,0,0,1,1
@iTzAngelZzz @xxxeyeless Haber pendejo tu ni eres top ni de tu puta casa mejor callate ya alv,spa,23667,0,0,0,0,0,0,0,0,0,1,1,1
perra cllate la boca y contina tu desafo  https://t.co/jKWSPZvQED,spa,21573,0,0,0,0,1,0,0,0,0,0,1,1
Callate zorra chupa pija,spa,20638,0,0,0,0,1,0,0,0,0,1,1,1
dices que eres super puta porque le diste tu numero a un chamo que ni conocas ... cllate nia rata,spa,20833,0,0,0,0,0,1,0,0,0,0,1,1
Racismo es no permitir que te eche mis geros en la espalda.,spa,24733,0,0,0,0,0,0,0,0,0,0,0,0
Operadores de Pick Me App denuncian acoso y violacin a derechos https://t.co/WSI7sj114h https://t.co/KpwNSyO9np,spa,24132,0,0,0,0,0,0,0,0,0,0,0,0
Ah no podes ser tan hijo de re mil puta la re cajeta de tu madre pendejo del orto mereces ser torturado https://t.co/hktW1IMIC2,spa,23865,0,0,0,0,0,0,0,0,0,0,0,0
Telediario de las 15 h: - alemanes siembran el pnico en metro de Valencia. - rumanas carteristas en metro de Barcelona. - rabes agreden a turistas en Barcelona. Racismo? NO,spa,20522,0,0,0,0,0,0,0,0,0,0,0,0
@chemoide33 Pero la mujer es igual de puta que el porque lo sabia y no dijo nada ojala les pase lo mismo con su hija aver que les parece,spa,22378,0,0,0,1,0,0,0,0,0,0,0,1
@AgustinGregok Cllate hijo de perra,spa,24348,0,0,0,0,1,0,0,0,0,0,1,1
Gera Gera...,spa,22978,0,0,0,0,0,0,0,0,0,0,0,0
Por qu las mujeres tienen el agujero del culo y el del coo tan juntos?Para poder agarrarlas como un pack de cerveza.,spa,22571,0,0,0,0,0,0,0,0,0,0,0,0
@PepeGonzalezRP @EsmeSese Diappoler* jajaja cllate Pepe nio polla Si me han llenado de notificacines jajajajaja,spa,20027,0,0,0,0,0,0,0,0,0,0,0,0
@beyondthesvn no lo eres. callate jode. hostia puta ya no te digo la gira que estoy intentando sacar maldito,spa,21196,0,0,0,0,0,0,0,0,0,1,1,1
@nayibha @proxydelKremlin @francesc112233 T apoyas a la escoria terrorista del estado espaol puto imbcil,spa,21246,0,0,0,0,0,0,1,0,0,0,1,1
@la_patilla Desgraciado hijo de perra cantante panameo ojal que un venezolano t de lo que te mereces,spa,23140,0,0,0,0,1,0,0,0,0,0,1,1
@AFDLP Bueno pues entonces en vez de olvidar repetiremos una vez ms: 'mi novia es del sevilla y es una puta ms!!!' #minoviaesdelsevillayesunaputamas @AntonioAdan13 todo nuestro apoyo!!!,spa,22252,0,0,0,0,0,0,1,0,0,0,1,1
@RanguGamer T puedes rangu si pudiste con la zorra de Dahlia podrs con esta t eres el phoniex de la vida real,spa,23733,0,0,0,0,1,0,0,0,0,0,1,1
@anaisbernal Si no tienes cuenta en Suiza...no mereces la pena,spa,23075,0,0,0,0,0,0,0,0,0,0,0,0
@diegobossio CALLATE CINICO HIJO DE PUTA...YO TE VI APLAUDIR CUANDO LA KRETINA LOS LLAMABA CARANCHOS!!!!,spa,24540,0,0,0,0,0,0,1,0,0,1,1,1
Lo de la madre de Bin Laden parece una escena del Carmina o revienta rabe https://t.co/yi7wCsIjno,spa,22907,0,0,0,0,0,0,0,0,0,0,0,0
Curso de Arabe: https://t.co/EOeRN9Fc9J a travs de @YouTube,spa,23659,0,0,0,0,0,0,0,0,0,0,0,0
Y la remata el padre enseandole a la hija a sacar plata puta madreeeee,spa,23684,0,0,0,0,0,0,0,0,0,0,0,0
@RoyBarreras mira que tu eres bandido y criminal al igual que santos mas temprano que tarde pagaran sus crimenes escoria basura,spa,23912,0,0,0,0,1,0,0,0,0,0,1,1
Es odioso ser perra con mi madre pero te juro esta mujer es insoportableeeee Ok,spa,23089,0,0,0,1,1,0,0,0,0,0,0,1
Pues gg rabe. Ser luego...,spa,22878,0,0,0,0,0,0,0,0,0,0,0,0
Le dije a mi hermana que el sbado me haga una chocolina o empanadas rabes por que me merezco un premio por tener dos 10 en fsica y en biologa,spa,23791,0,0,0,0,0,0,0,0,0,0,0,0
Me pasa con mis amigos rabes :v https://t.co/OeEAAKeBDS,spa,21310,0,0,0,0,0,0,0,0,0,0,0,0
@JorgeUrielPeal2 @JAIMEXELPINGU7 @YixGamingXD @leandronahuelv5 @AdairGT Tu eres solo mia zorra >:'v,spa,23418,0,0,0,0,1,0,0,0,0,0,1,1
Espaa crea su primer 'campo de refugiados' en la baha de Algeciras. INMIGRANTES ILEGALES   https://t.co/sc3HCEu7wB SANCHEZ DIMISIN ELECCIONES YA!!,spa,22706,0,0,0,0,0,0,1,0,0,0,1,1
#Polica  | Van tras asesinos de El Gero https://t.co/OQgvqG1gaH,spa,24141,0,0,0,0,0,0,0,0,0,0,0,0
VAMOS LA PUTA MARE VAMOS VAMOS SE LO MERECIA VAMOS DIOS COMO SUFRI LPM ENVA BAILA FLOR AL 13013,spa,22452,0,0,0,0,0,0,0,0,0,0,0,0
Quiero ensearos la cremita de manos que me he comprado hoy... Es una puta concha https://t.co/V7mawutBIA,spa,20423,0,0,0,0,0,0,0,0,0,0,0,0
@_Sofiasosa_ Callate si ni me mandas zorra,spa,21167,0,0,0,0,1,0,0,0,0,1,1,1
Otra puta vez enseando prioridades.,spa,22291,0,0,0,0,0,0,0,0,0,0,0,0
Me conocen porque siempre estoy en modo arabe,spa,22994,0,0,0,0,0,0,0,0,0,0,0,0
Os voy a ensear una foto muy guarra mia,spa,20563,0,0,0,0,0,0,0,0,0,0,0,0
Lo peor es que luego los lees y estos simios deformados insinan que la mujer es malvada y una zorra muajajajaja en el fondo siento lastima por estos seres,spa,20084,0,0,0,1,1,0,0,0,0,0,0,1
Vamos hacerlo' No te ensearon que va un conector en el medio hijo de puta!,spa,20686,0,0,0,0,0,0,0,0,0,0,0,0
Lo bueno es que me dijo gracias y no callate puta como siempre,spa,21984,0,0,0,0,0,0,0,0,0,1,1,1
Uno se cree el ms machito hasta que entra al bao y se encuentra con 3 rabes gritando en su idioma.,spa,24545,0,0,0,0,0,0,0,0,0,0,0,0
@AriiSayago Ay callate perra si siempre voy a tu casa bueno hiba porque hsce cuanto no voy jajajaj,spa,22685,0,0,0,0,1,0,0,0,0,1,1,1
- Cul es tu problema? - Mi novia es tremenda perra !!! https://t.co/2urGCRqisC,spa,23194,0,0,0,0,1,0,1,0,0,0,1,1
@Anilinda007 Callate bot hijo de puta,spa,22766,0,0,0,0,0,0,0,0,0,1,1,1
#Catalunya #Canarias no queremos indocumentados en nuestro pais desde Barcelona hasta #lanzarote existen estas mafias que no cotizan vendiendo en la calle arruinando a los pequeos negocios y prostituyendo a las mujereS  #Idonotwantmafias in #Spain  https://t.co/QkByE3bDnb,spa,20639,0,0,0,0,0,0,0,0,0,0,0,0
rabes HDP  https://t.co/SiU9oFanD0,spa,21602,0,0,0,0,0,0,0,0,0,0,0,0
@mjossandon @guillier Cllate hijo de puta vendido!!,spa,22285,0,0,0,0,0,0,1,0,0,0,1,1
@SergioMassa @GracielaCamano @PatoBullrich Cllate hijo de puta. Ponete a laburar chorro. Narco,spa,24300,0,0,0,0,0,0,0,0,0,0,0,0
Q paso mi lic no lo veo desde el ao pasado jejeje S s cllate hijo de perra,spa,23015,0,0,0,0,1,0,0,0,0,0,1,1
@quintinLLP dej de provocar hijo de puta porque cuando se de vuelta la tortilla te vas a arrodillar llorando pidiendo clemencia y la presidencia del Bazofi,spa,22353,0,0,0,0,0,0,0,0,0,0,0,0
Quien coo esta votando me cago en la puta os merecis un machete en la trquea siempre fiel a las lentejas cabrones https://t.co/ifqcSLX3qi,spa,21253,0,0,0,0,0,0,0,0,0,0,0,0
@JorgeCalabres T eres lo peor del mundo grandsimo hijo de perra,spa,22450,0,0,0,0,1,0,0,0,0,0,1,1
Exacto! #puralata #feminazis #HombreAbusado https://t.co/zTEvaftxcd,spa,23415,0,0,0,0,0,0,0,0,0,0,0,0
Geros  Nunca estars a salvo  Her https://t.co/kRgqphFh9R,spa,23328,0,0,0,0,0,0,0,0,0,0,0,0
@antu_cerevin @BornetVane Callate perra jajajajajajajajajaja,spa,22464,0,0,0,0,1,0,0,0,0,1,1,1
@NuriaJagger @Nikiitins CLLATE ZORRA,spa,24093,0,0,0,0,1,0,0,0,0,0,1,1
@Placedalia1 Tu eres mas de Estar guarra,spa,23400,0,0,0,0,0,0,0,0,0,0,0,0
CALLATE YA NO TE PUEDES ESTAR RIENDO CADA PUTA FRASE CALLATE A LA VERRRRRGA YAAAA,spa,24539,0,0,0,0,0,0,0,0,0,1,1,1
Un ilegal de Nigeria decapita en el metro de Hamburgo a su ex novia alemana y a su hija de un ao y la prensa trata de ocultarlo (video) https://t.co/fjX0b42UQX,spa,23365,0,0,0,0,0,0,0,0,0,0,0,0
